,id,gender,customer type,age,type of travel,class,flight distance,inflight wifi service,departure/arrival time convenient,ease of online booking,gate location,food and drink,online boarding,seat comfort,inflight entertainment,on-board service,leg room service,baggage handling,checkin service,inflight service,cleanliness,departure delay in minutes,arrival delay in minutes,satisfaction
205,74968,male,loyal customer,16,personal travel,eco,2586,3,5,3,4,4,3,4,4,5,2,4,5,4,4,45,42.0,neutral or dissatisfied
206,12371,female,loyal customer,44,business travel,business,2903,2,1,1,1,2,3,3,2,2,2,2,3,2,1,0,1.0,neutral or dissatisfied
207,8378,female,loyal customer,17,business travel,business,3170,5,5,5,5,5,5,5,5,1,3,3,1,5,5,16,0.0,satisfied
208,82080,female,loyal customer,50,business travel,eco,1276,2,2,2,2,4,2,3,2,2,2,2,1,2,1,35,49.0,neutral or dissatisfied
209,107972,female,disloyal customer,40,business travel,business,825,4,4,4,3,5,4,5,5,5,3,4,3,5,5,0,4.0,satisfied
210,101228,male,loyal customer,47,business travel,business,2204,5,5,5,5,4,4,4,2,2,2,2,4,2,3,6,0.0,satisfied
211,85577,female,loyal customer,80,business travel,business,3464,1,1,1,1,2,4,4,4,4,4,4,5,4,4,0,0.0,satisfied
212,2717,female,loyal customer,38,personal travel,eco,562,5,3,5,3,4,5,4,4,1,1,3,4,3,4,0,0.0,satisfied
213,88529,male,loyal customer,31,personal travel,eco,404,5,1,5,3,3,5,3,3,4,2,4,4,4,3,0,0.0,satisfied
214,91613,male,loyal customer,59,business travel,business,1199,4,2,2,2,5,4,4,4,4,4,4,3,4,1,0,15.0,neutral or dissatisfied
215,88865,female,loyal customer,22,business travel,business,1968,4,4,4,4,4,4,4,4,1,2,3,4,4,4,0,0.0,neutral or dissatisfied
216,96960,female,loyal customer,53,business travel,business,2560,5,5,5,5,5,4,5,3,3,3,3,3,3,3,0,3.0,satisfied
217,51191,female,loyal customer,56,business travel,eco plus,308,4,2,2,2,5,3,4,4,4,4,4,5,4,2,0,0.0,satisfied
218,9461,female,loyal customer,48,personal travel,eco,362,4,4,5,3,2,4,5,3,3,5,3,5,3,4,0,0.0,neutral or dissatisfied
219,66384,male,disloyal customer,38,business travel,business,1562,3,3,3,5,2,3,2,2,5,2,5,3,4,2,2,25.0,neutral or dissatisfied
220,41934,male,loyal customer,64,personal travel,eco,129,1,0,1,2,1,1,1,1,3,2,5,4,4,1,13,9.0,neutral or dissatisfied
221,25381,male,loyal customer,67,personal travel,eco,591,2,4,2,3,5,2,3,5,4,4,4,3,5,5,0,0.0,neutral or dissatisfied
222,14757,female,loyal customer,62,business travel,business,3692,2,2,4,2,3,4,2,4,4,4,4,1,4,2,0,0.0,satisfied
223,94013,male,loyal customer,57,business travel,business,1859,1,1,1,1,2,5,5,4,4,4,4,5,4,5,16,15.0,satisfied
224,80107,female,disloyal customer,27,business travel,eco,986,2,1,1,3,1,2,1,1,1,5,1,1,3,1,24,32.0,neutral or dissatisfied
225,23590,female,disloyal customer,25,business travel,eco,1024,1,1,1,3,5,1,5,5,1,4,4,1,4,5,13,11.0,neutral or dissatisfied
226,110384,female,loyal customer,52,business travel,eco,919,3,4,4,4,3,2,2,3,3,3,3,1,3,1,85,72.0,neutral or dissatisfied
227,15069,female,loyal customer,45,business travel,eco plus,576,4,2,2,2,3,1,3,4,4,4,4,5,4,2,0,0.0,satisfied
228,17128,female,disloyal customer,23,business travel,eco,423,3,3,3,3,1,3,1,1,2,2,3,3,3,1,6,13.0,neutral or dissatisfied
229,54060,male,loyal customer,55,business travel,eco,1416,5,2,2,2,5,5,5,5,4,3,5,2,5,5,1,0.0,satisfied
230,129240,male,loyal customer,53,business travel,business,1464,3,2,2,2,5,4,4,3,3,3,3,3,3,3,0,0.0,neutral or dissatisfied
231,97165,female,loyal customer,9,personal travel,eco,715,4,4,4,3,1,4,1,1,5,4,4,4,4,1,11,4.0,satisfied
232,111696,male,loyal customer,33,business travel,business,541,2,2,3,2,4,4,4,4,5,2,5,3,4,4,86,85.0,satisfied
233,1887,male,disloyal customer,64,business travel,business,293,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,0.0,neutral or dissatisfied
234,89086,female,disloyal customer,8,business travel,eco,2092,2,3,3,3,4,2,4,4,4,3,3,3,3,4,26,23.0,neutral or dissatisfied
235,35485,male,loyal customer,34,personal travel,eco,1053,4,4,4,1,3,4,3,3,3,2,5,3,5,3,34,15.0,neutral or dissatisfied
236,35719,male,loyal customer,59,personal travel,eco,2521,1,1,1,3,1,3,5,2,3,3,2,5,2,5,0,2.0,neutral or dissatisfied
237,85669,female,loyal customer,13,business travel,business,2544,3,1,3,3,3,3,3,3,4,3,4,3,3,3,0,0.0,neutral or dissatisfied
238,1137,male,loyal customer,44,personal travel,eco,158,4,4,4,2,2,4,2,2,2,5,1,4,5,2,0,0.0,neutral or dissatisfied
239,8358,male,loyal customer,54,business travel,business,1741,1,1,1,1,4,4,5,4,4,4,4,4,4,3,0,0.0,satisfied
240,17217,male,loyal customer,36,business travel,business,2651,4,4,4,4,3,4,4,5,5,5,5,5,5,3,10,0.0,satisfied
241,44847,female,loyal customer,11,personal travel,eco,760,3,5,3,1,5,3,5,5,3,5,5,4,4,5,102,88.0,neutral or dissatisfied
242,96673,female,loyal customer,32,personal travel,eco,1036,1,5,1,2,5,1,5,5,5,5,5,5,4,5,12,9.0,neutral or dissatisfied
243,80152,male,loyal customer,42,business travel,eco,2586,1,3,3,3,1,1,1,3,5,2,3,1,4,1,0,0.0,neutral or dissatisfied
244,82277,female,disloyal customer,27,business travel,eco,1081,1,1,1,4,2,1,2,2,1,5,3,3,1,2,4,0.0,neutral or dissatisfied
245,123927,male,loyal customer,33,personal travel,eco,646,2,4,2,3,3,2,3,3,4,1,3,2,5,3,1,0.0,neutral or dissatisfied
246,115766,female,loyal customer,28,business travel,business,308,1,3,3,3,1,1,1,1,3,3,3,3,3,1,0,0.0,neutral or dissatisfied
247,21134,male,loyal customer,44,personal travel,eco,227,4,5,0,1,2,0,2,2,3,4,4,5,5,2,0,0.0,satisfied
248,112062,male,disloyal customer,49,business travel,eco,1754,3,3,3,3,4,3,5,4,1,4,3,4,4,4,33,28.0,neutral or dissatisfied
249,28643,male,loyal customer,59,business travel,business,2176,2,3,2,2,3,5,2,5,5,5,5,4,5,4,5,0.0,satisfied
250,108010,male,disloyal customer,20,business travel,business,271,0,0,0,1,1,0,1,1,5,4,4,4,4,1,0,0.0,satisfied
251,92145,female,loyal customer,46,business travel,business,1522,3,2,3,3,3,5,4,4,4,4,4,3,4,5,0,0.0,satisfied
252,115846,male,loyal customer,36,business travel,eco,325,5,5,5,5,5,5,5,5,1,5,3,1,3,5,0,0.0,satisfied
253,99685,female,loyal customer,62,business travel,business,3217,2,2,2,2,5,4,4,4,4,4,4,4,4,5,19,16.0,satisfied
254,112072,male,loyal customer,59,business travel,business,1491,3,3,3,3,2,4,4,3,3,2,3,4,3,3,15,14.0,satisfied
255,119226,female,loyal customer,29,personal travel,eco,331,3,4,3,4,3,3,3,3,5,4,2,2,4,3,0,0.0,neutral or dissatisfied
256,115925,female,disloyal customer,41,business travel,business,371,2,2,2,1,1,2,1,1,4,4,2,1,1,1,35,30.0,neutral or dissatisfied
257,106552,male,loyal customer,7,personal travel,eco,727,1,5,1,3,4,1,4,4,4,1,1,5,4,4,0,0.0,neutral or dissatisfied
258,25126,female,loyal customer,65,personal travel,business,1249,3,5,3,2,4,4,4,3,3,3,3,4,3,5,40,44.0,neutral or dissatisfied
259,33426,male,loyal customer,50,business travel,business,2614,2,2,2,2,5,4,4,2,4,4,2,4,2,4,0,9.0,satisfied
260,125844,female,loyal customer,20,business travel,eco,951,2,3,3,3,2,2,4,2,3,5,3,1,4,2,57,41.0,neutral or dissatisfied
261,70328,female,loyal customer,58,business travel,business,2498,3,3,3,3,4,4,4,5,5,5,5,4,5,3,0,0.0,satisfied
262,88847,female,loyal customer,45,personal travel,eco plus,545,2,5,2,2,4,1,1,2,2,2,4,4,2,3,14,20.0,neutral or dissatisfied
263,108398,male,loyal customer,46,personal travel,eco plus,1838,1,5,1,3,5,1,5,5,3,2,5,4,5,5,0,0.0,neutral or dissatisfied
264,97316,female,loyal customer,43,business travel,business,3724,3,3,3,3,4,4,5,5,5,5,5,4,5,3,19,7.0,satisfied
265,124811,male,disloyal customer,26,business travel,business,280,2,2,2,2,2,2,2,2,2,3,2,2,3,2,0,6.0,neutral or dissatisfied
266,23012,male,loyal customer,41,business travel,eco plus,641,5,1,1,1,5,5,5,5,3,4,3,5,5,5,0,0.0,satisfied
267,18088,female,loyal customer,50,personal travel,eco,488,3,5,3,1,3,4,5,5,5,3,5,5,5,3,0,0.0,neutral or dissatisfied
268,37982,male,loyal customer,38,personal travel,business,1237,3,4,3,1,4,3,4,5,5,3,5,5,5,5,6,0.0,neutral or dissatisfied
269,31332,female,disloyal customer,38,business travel,eco,1062,1,1,1,2,3,1,3,3,4,1,4,5,3,3,0,0.0,neutral or dissatisfied
270,97455,female,loyal customer,55,business travel,business,2699,2,2,2,2,2,5,4,3,3,3,3,4,3,4,0,3.0,satisfied
271,28901,female,loyal customer,49,business travel,business,679,1,1,1,1,2,5,4,4,4,4,4,2,4,1,51,71.0,satisfied
272,107606,male,disloyal customer,33,business travel,business,423,4,4,4,3,4,4,4,4,3,2,4,5,5,4,0,5.0,neutral or dissatisfied
273,53258,female,loyal customer,57,business travel,business,4817,4,4,4,4,5,5,5,3,3,4,4,5,4,5,0,19.0,satisfied
274,14292,female,loyal customer,35,business travel,business,3833,3,3,3,3,3,2,3,5,5,5,5,4,5,4,0,3.0,satisfied
275,68232,female,loyal customer,40,business travel,business,2559,5,5,5,5,3,5,5,4,4,4,4,3,4,3,0,0.0,satisfied
276,51224,female,disloyal customer,37,business travel,eco plus,373,4,4,4,4,3,4,3,3,4,4,1,1,1,3,0,0.0,neutral or dissatisfied
277,121386,female,loyal customer,52,personal travel,eco,2279,2,5,2,3,2,4,2,5,3,4,5,2,4,2,17,79.0,neutral or dissatisfied
278,31668,male,loyal customer,41,business travel,eco,862,2,2,2,2,2,2,2,2,3,5,2,3,3,2,0,0.0,satisfied
279,24628,female,loyal customer,14,personal travel,eco,666,3,3,3,2,3,1,1,4,2,1,5,1,4,1,243,251.0,neutral or dissatisfied
280,95876,female,loyal customer,32,business travel,business,759,2,2,2,2,5,4,5,5,3,5,4,4,4,5,0,0.0,satisfied
281,62793,male,loyal customer,11,personal travel,eco,2338,2,4,2,3,2,1,1,3,2,4,5,1,4,1,152,151.0,neutral or dissatisfied
282,83516,male,loyal customer,12,personal travel,eco,946,1,3,1,5,2,1,2,2,1,3,2,2,3,2,0,0.0,neutral or dissatisfied
283,13221,male,loyal customer,41,business travel,eco,772,4,3,3,3,4,4,4,4,2,1,4,4,3,4,0,0.0,satisfied
284,100404,female,disloyal customer,45,business travel,business,1011,3,2,2,5,4,3,4,4,4,3,4,4,5,4,0,0.0,neutral or dissatisfied
285,121453,male,disloyal customer,21,business travel,eco,257,2,0,2,4,5,2,1,5,1,5,1,4,5,5,0,1.0,neutral or dissatisfied
286,21454,female,loyal customer,31,business travel,eco,164,2,3,3,3,2,2,2,2,3,3,3,1,3,2,0,0.0,neutral or dissatisfied
287,15937,male,loyal customer,38,business travel,eco,166,4,3,2,3,4,4,4,4,5,5,4,4,5,4,17,17.0,satisfied
288,70105,male,loyal customer,40,business travel,business,2280,4,4,4,4,3,5,5,5,5,5,5,4,5,5,19,38.0,satisfied
289,47540,male,loyal customer,13,personal travel,eco,590,5,4,5,2,5,5,5,5,4,4,4,4,4,5,0,0.0,satisfied
290,57561,female,loyal customer,44,business travel,business,1597,2,2,2,2,3,4,4,2,2,2,2,5,2,4,0,5.0,satisfied
291,124103,female,loyal customer,66,business travel,business,2264,3,5,4,5,5,4,4,3,3,3,3,2,3,4,0,0.0,neutral or dissatisfied
292,125736,female,loyal customer,30,business travel,eco plus,814,5,5,5,5,5,5,5,5,3,2,1,2,3,5,0,0.0,satisfied
293,93362,male,loyal customer,44,personal travel,eco,1024,3,1,3,3,4,3,4,4,1,1,4,3,3,4,2,0.0,neutral or dissatisfied
294,95429,female,loyal customer,53,business travel,business,3276,0,5,0,4,4,5,4,3,3,3,3,5,3,5,0,0.0,satisfied
295,106943,female,loyal customer,37,business travel,business,2567,2,2,4,2,4,4,4,5,5,5,5,3,5,5,0,12.0,satisfied
296,100691,female,loyal customer,39,personal travel,eco,889,2,5,2,3,3,2,3,3,3,3,4,3,4,3,38,30.0,neutral or dissatisfied
297,119948,male,disloyal customer,29,business travel,business,1009,2,2,2,4,3,2,3,3,3,5,4,5,4,3,0,0.0,neutral or dissatisfied
298,15778,male,loyal customer,38,business travel,eco,198,4,5,5,5,4,4,4,4,3,4,4,4,3,4,42,65.0,neutral or dissatisfied
299,68342,male,loyal customer,59,business travel,business,1598,3,3,3,3,4,3,4,5,5,5,5,3,5,5,0,0.0,satisfied
300,24665,male,loyal customer,19,personal travel,eco,873,1,0,1,3,4,1,4,4,3,4,4,3,5,4,57,65.0,neutral or dissatisfied
301,81029,female,loyal customer,39,business travel,business,1399,4,4,2,4,4,4,5,5,5,5,5,3,5,5,16,4.0,satisfied
302,70371,male,loyal customer,22,personal travel,eco,1145,3,5,3,1,4,3,4,4,5,2,4,5,5,4,0,10.0,neutral or dissatisfied
303,1386,male,loyal customer,50,personal travel,eco plus,282,0,4,0,5,4,0,3,4,4,4,4,3,4,4,18,10.0,satisfied
304,35225,male,loyal customer,22,business travel,eco,1076,5,1,1,1,5,5,5,5,3,1,2,2,1,5,47,62.0,satisfied
305,86204,male,loyal customer,56,business travel,business,3927,4,4,4,4,5,5,5,4,4,4,4,4,4,4,0,1.0,satisfied
306,126370,male,loyal customer,39,personal travel,eco,507,3,5,4,2,4,4,4,4,5,5,4,3,5,4,0,0.0,neutral or dissatisfied
307,116184,male,loyal customer,29,personal travel,eco,325,4,3,4,4,5,4,5,5,2,5,4,3,4,5,0,0.0,satisfied
308,89613,male,loyal customer,42,business travel,business,3404,5,5,5,5,3,5,4,5,5,5,5,3,5,3,8,0.0,satisfied
309,99020,male,loyal customer,56,business travel,business,2387,4,4,4,4,2,5,4,3,3,4,3,4,3,3,33,21.0,satisfied
310,18463,male,loyal customer,27,business travel,business,192,3,3,3,3,4,4,3,4,2,3,2,1,3,4,0,1.0,satisfied
311,96637,female,disloyal customer,21,business travel,eco,972,2,2,2,3,4,2,4,4,5,4,5,3,5,4,0,0.0,neutral or dissatisfied
312,114678,female,loyal customer,42,business travel,business,362,1,1,1,1,4,5,4,5,5,4,5,4,5,5,0,17.0,satisfied
313,97639,female,loyal customer,48,business travel,business,1587,1,1,1,1,5,4,5,4,4,4,4,4,4,3,60,68.0,satisfied
314,75061,male,loyal customer,53,business travel,business,2611,4,5,4,4,4,3,5,4,4,4,4,3,4,4,0,0.0,satisfied
315,51744,female,loyal customer,64,personal travel,eco,651,4,5,4,4,2,4,4,2,2,4,2,3,2,5,0,0.0,neutral or dissatisfied
316,44413,female,loyal customer,49,personal travel,eco,342,3,4,3,2,4,4,4,4,4,3,4,3,4,5,0,0.0,neutral or dissatisfied
317,2389,female,loyal customer,49,business travel,business,1625,5,5,5,5,4,4,4,5,5,5,5,4,5,5,0,4.0,satisfied
318,105062,male,loyal customer,23,personal travel,eco plus,361,2,4,3,2,3,3,3,3,5,5,4,4,5,3,0,0.0,neutral or dissatisfied
319,91464,male,loyal customer,50,business travel,business,3511,3,5,3,5,1,1,1,3,3,3,3,4,3,3,0,29.0,neutral or dissatisfied
320,55721,male,loyal customer,51,personal travel,eco plus,927,1,4,1,3,2,1,5,2,3,5,4,4,4,2,0,0.0,neutral or dissatisfied
321,65726,male,loyal customer,34,business travel,business,3666,4,4,4,4,5,4,5,5,5,5,5,3,5,3,0,0.0,satisfied
322,8473,female,loyal customer,49,business travel,business,1187,1,1,1,1,3,5,4,3,3,3,3,4,3,3,33,40.0,satisfied
323,13488,female,loyal customer,56,business travel,eco,106,5,2,2,2,4,1,2,5,5,5,5,4,5,3,11,4.0,satisfied
324,58611,male,loyal customer,46,business travel,business,235,2,2,2,2,3,5,4,4,4,4,4,3,4,3,24,24.0,satisfied
325,39607,male,loyal customer,25,personal travel,eco,965,2,5,2,1,2,2,2,2,4,4,4,4,5,2,0,0.0,neutral or dissatisfied
326,41704,female,loyal customer,68,personal travel,eco plus,936,3,4,3,1,4,4,5,5,5,3,5,4,5,4,0,0.0,neutral or dissatisfied
327,126579,female,loyal customer,10,personal travel,eco,1558,2,4,2,2,1,2,1,1,3,2,3,4,4,1,91,93.0,neutral or dissatisfied
328,44232,female,loyal customer,44,business travel,eco,222,4,1,1,1,2,5,5,3,3,4,3,4,3,3,0,0.0,satisfied
329,44021,male,loyal customer,61,personal travel,business,680,4,4,4,1,3,4,4,1,1,4,2,4,1,3,2,0.0,neutral or dissatisfied
330,67502,female,loyal customer,18,personal travel,eco plus,641,3,4,3,1,4,3,1,4,2,1,1,2,4,4,13,1.0,neutral or dissatisfied
331,19525,female,loyal customer,58,business travel,business,3065,0,5,0,3,4,4,4,2,2,2,2,4,2,3,0,0.0,satisfied
332,110015,female,loyal customer,58,business travel,business,3736,2,1,1,1,2,2,2,2,2,3,2,2,2,3,52,41.0,neutral or dissatisfied
333,30960,male,loyal customer,64,personal travel,eco,1024,4,4,4,2,4,4,4,4,3,2,5,5,4,4,12,5.0,neutral or dissatisfied
334,2153,male,loyal customer,66,personal travel,business,685,2,4,2,1,5,4,5,3,3,2,3,5,3,4,0,0.0,neutral or dissatisfied
335,115097,female,disloyal customer,21,business travel,business,296,4,0,4,4,4,4,5,4,4,3,5,4,4,4,19,12.0,satisfied
336,63204,male,loyal customer,39,business travel,business,337,4,4,4,4,2,5,4,5,5,5,5,4,5,4,5,0.0,satisfied
337,113849,male,loyal customer,50,business travel,business,1363,2,2,2,2,2,2,2,3,5,4,4,2,5,2,238,232.0,satisfied
338,95508,female,loyal customer,43,business travel,eco plus,189,1,2,2,2,4,3,3,1,1,1,1,4,1,2,13,11.0,neutral or dissatisfied
339,112350,male,loyal customer,41,business travel,business,1620,4,4,4,4,4,5,5,2,2,2,2,5,2,5,7,0.0,satisfied
340,20650,male,loyal customer,46,business travel,eco,552,4,4,4,4,4,4,4,4,3,3,2,2,3,4,4,0.0,satisfied
341,65517,male,loyal customer,41,business travel,business,1616,4,4,4,4,5,5,5,4,4,5,4,3,4,5,2,6.0,satisfied
342,116988,female,loyal customer,31,business travel,eco,646,3,4,5,5,3,3,3,3,1,5,4,4,3,3,0,0.0,neutral or dissatisfied
343,116210,female,loyal customer,53,personal travel,eco,404,4,4,4,4,5,4,5,3,3,4,5,5,3,5,21,13.0,neutral or dissatisfied
344,15218,female,loyal customer,39,business travel,business,3601,2,2,2,2,4,5,2,4,4,4,4,1,4,3,0,0.0,satisfied
345,35387,female,loyal customer,53,business travel,business,635,2,2,2,2,5,5,5,1,1,2,3,5,3,5,150,156.0,satisfied
346,20002,male,loyal customer,25,business travel,eco,646,4,5,5,5,4,4,4,4,3,4,5,5,3,4,13,4.0,satisfied
347,102927,female,disloyal customer,20,business travel,eco,317,3,4,3,3,3,3,3,3,4,1,3,4,4,3,23,14.0,neutral or dissatisfied
348,92462,male,disloyal customer,46,business travel,eco,1892,3,3,3,3,2,3,2,2,3,4,4,4,3,2,0,0.0,neutral or dissatisfied
349,70950,male,loyal customer,10,personal travel,eco,612,3,4,2,3,1,2,1,1,2,5,3,5,3,1,0,0.0,neutral or dissatisfied
350,76034,female,loyal customer,47,business travel,business,2609,3,3,3,3,5,4,5,4,4,4,4,5,4,5,0,0.0,satisfied
351,97177,male,loyal customer,32,personal travel,eco,1357,3,3,2,3,5,2,5,5,2,5,4,4,3,5,4,0.0,neutral or dissatisfied
352,51719,female,loyal customer,14,personal travel,eco,237,2,4,2,4,2,2,2,2,3,5,5,4,5,2,3,12.0,neutral or dissatisfied
353,129201,female,loyal customer,16,business travel,business,2442,2,2,2,2,4,4,4,4,3,3,3,5,5,4,0,0.0,satisfied
354,35558,female,loyal customer,53,personal travel,eco,950,1,5,0,4,2,5,4,1,1,0,1,4,1,3,0,0.0,neutral or dissatisfied
355,109398,male,loyal customer,55,business travel,business,2896,1,1,1,1,3,5,5,5,5,5,5,4,5,3,2,0.0,satisfied
356,65351,female,loyal customer,28,business travel,business,1537,2,2,2,2,5,5,5,5,5,3,5,4,5,5,0,0.0,satisfied
357,102482,female,loyal customer,49,personal travel,eco,197,2,3,2,4,4,4,3,3,3,2,2,3,3,1,3,0.0,neutral or dissatisfied
358,17932,male,loyal customer,54,personal travel,eco plus,789,1,4,1,3,1,1,1,1,4,3,5,5,5,1,0,0.0,neutral or dissatisfied
359,122276,female,loyal customer,70,personal travel,eco,541,3,4,3,4,4,5,4,5,5,3,3,5,5,5,0,0.0,neutral or dissatisfied
360,57484,female,disloyal customer,25,business travel,eco,782,2,2,2,4,1,2,1,1,3,4,4,4,3,1,9,19.0,neutral or dissatisfied
361,121069,female,loyal customer,48,business travel,business,951,1,1,1,1,5,4,5,3,3,3,3,5,3,3,0,0.0,satisfied
362,41414,male,loyal customer,7,personal travel,eco,563,2,4,2,2,2,2,2,2,5,3,5,5,4,2,0,0.0,neutral or dissatisfied
363,49839,male,loyal customer,39,business travel,eco,109,3,3,3,3,3,3,3,3,3,2,3,3,3,3,0,5.0,neutral or dissatisfied
364,48189,male,loyal customer,79,business travel,eco,414,2,1,1,1,2,2,2,2,1,2,3,1,3,2,1,0.0,neutral or dissatisfied
365,82445,female,disloyal customer,28,business travel,business,502,4,4,4,3,5,4,5,5,4,3,5,3,5,5,0,0.0,neutral or dissatisfied
366,108108,male,loyal customer,41,business travel,business,990,4,4,4,4,4,4,5,4,4,4,4,3,4,3,37,38.0,satisfied
367,63984,female,disloyal customer,27,business travel,eco plus,1192,1,1,1,4,1,1,1,1,1,4,4,4,4,1,0,32.0,neutral or dissatisfied
368,105287,female,loyal customer,59,business travel,business,2869,5,5,5,5,3,5,4,5,5,5,5,5,5,3,0,1.0,satisfied
369,9385,female,loyal customer,21,personal travel,eco,401,3,2,5,3,5,5,5,5,3,2,3,4,3,5,71,117.0,neutral or dissatisfied
370,25265,male,loyal customer,48,business travel,eco,425,5,4,4,4,5,5,5,5,4,3,1,5,4,5,0,0.0,satisfied
371,119844,male,loyal customer,53,business travel,eco,1095,3,5,5,5,3,3,3,3,1,1,3,3,4,3,0,0.0,neutral or dissatisfied
372,33840,female,loyal customer,42,business travel,business,1609,2,4,1,4,2,2,3,2,2,2,2,2,2,1,12,0.0,neutral or dissatisfied
373,81815,female,disloyal customer,48,business travel,eco,1310,1,1,1,4,1,1,1,1,2,5,4,2,4,1,52,27.0,neutral or dissatisfied
374,83524,male,loyal customer,59,personal travel,eco,946,4,2,3,2,1,3,1,1,4,1,3,3,3,1,0,0.0,satisfied
375,78999,female,loyal customer,53,business travel,business,3804,2,2,2,2,5,4,4,5,5,5,5,5,5,3,0,0.0,satisfied
376,46712,male,loyal customer,24,personal travel,eco,125,2,4,0,4,2,0,3,2,2,2,4,1,3,2,47,94.0,neutral or dissatisfied
377,41188,male,loyal customer,56,personal travel,eco,429,2,1,2,3,3,2,3,3,1,4,3,3,2,3,35,29.0,neutral or dissatisfied
378,5326,female,loyal customer,42,business travel,business,3004,5,5,3,5,3,5,5,5,5,5,5,5,5,4,5,14.0,satisfied
379,80176,female,disloyal customer,24,business travel,eco,1455,2,2,2,3,2,4,4,2,4,4,1,4,3,4,0,0.0,neutral or dissatisfied
380,46900,male,loyal customer,28,business travel,business,833,3,3,3,3,2,2,2,2,1,1,3,4,1,2,0,0.0,satisfied
381,89219,female,loyal customer,17,personal travel,eco,1892,1,1,1,2,1,1,2,1,2,4,2,2,3,1,0,0.0,neutral or dissatisfied
382,17928,male,loyal customer,31,business travel,eco plus,789,2,4,4,4,2,1,2,2,1,4,4,3,4,2,0,0.0,neutral or dissatisfied
383,55425,male,loyal customer,60,business travel,business,2254,3,3,5,3,4,4,4,4,4,4,4,4,4,4,2,0.0,satisfied
384,88130,male,disloyal customer,39,business travel,business,444,4,4,4,3,1,4,1,1,5,2,5,4,5,1,12,16.0,satisfied
385,48354,female,loyal customer,47,business travel,eco,522,4,5,5,5,3,2,1,4,4,4,4,2,4,2,40,26.0,satisfied
386,105905,male,loyal customer,60,business travel,eco,283,3,4,4,4,3,3,3,3,2,2,4,2,4,3,20,16.0,neutral or dissatisfied
387,60943,male,loyal customer,13,business travel,business,1529,5,5,3,5,4,4,4,4,4,4,5,3,5,4,0,0.0,satisfied
388,101584,male,disloyal customer,29,business travel,business,1099,1,1,1,2,3,1,5,3,1,4,2,1,2,3,51,51.0,neutral or dissatisfied
389,71388,female,loyal customer,45,business travel,business,2580,5,5,5,5,2,4,4,5,5,5,5,5,5,5,0,0.0,satisfied
390,77866,male,loyal customer,44,business travel,business,1262,1,1,3,1,3,5,5,4,4,4,4,5,4,4,0,0.0,satisfied
391,49223,female,loyal customer,50,business travel,eco,109,5,1,1,1,4,5,1,5,5,5,5,3,5,2,0,11.0,satisfied
392,106530,female,loyal customer,26,personal travel,eco,271,3,0,3,5,5,3,5,5,4,3,5,5,4,5,100,93.0,neutral or dissatisfied
